url,name,address,score,review_counts,price,category,open_time,amenities
https://www.yelp.com/biz/kai-ramen-west-hollywood-los-angeles?osq=Restaurants,Kai Ramen West Hollywood,"349 N La Cienega Blvd Los Angeles, CA 90048",4.5 star rating,382 reviews,$$,"Ramen, Noodles, Japanese Curry","Mon
11:30 AM - 10:00 PM
Tue
11:30 AM - 10:00 PM
Wed
11:30 AM - 10:00 PM
Thu
11:30 AM - 10:00 PM
Open now
Fri
11:30 AM - 10:00 PM
Sat
11:30 AM - 10:00 PM
Sun
11:30 AM - 10:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Masks required
Staff wears masks
Soy-Free Options
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Cryptocurrency
Outdoor Seating
Casual
Moderate Noise
Good for Groups
Good For Kids
Good for Lunch, Dinner
Street Parking, Private Lot Parking
Free Wi-Fi
Wheelchair Accessible
TV
Gender-neutral restrooms
Heated Outdoor Seating
Covered Outdoor Seating
Offers Catering
No Waiter Service
No Happy Hour
No Alcohol
No Drive-Thru
Dogs Not Allowed
No Private Dining
Bike Parking
Show Less"
https://www.yelp.com/biz/sizzler-los-angeles-2?osq=Restaurants,Sizzler,"5856 W Manchester Ave Los Angeles, CA 90045",3.5 star rating,126 reviews,$$,"Seafood, Steakhouses, American (Traditional)","Mon
11:00 AM - 9:00 PM
Tue
11:00 AM - 9:00 PM
Wed
11:00 AM - 9:00 PM
Thu
11:00 AM - 9:00 PM
Open now
Fri
11:00 AM - 9:30 PM
Sat
11:00 AM - 9:30 PM
Sun
11:00 AM - 9:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Keto Options
Vegan Options
Accepts Credit Cards
Accepts Android Pay
Casual
Moderate Noise
Casual Dress
Good for Groups
Good For Kids
Good for Lunch, Dinner
Private Lot Parking
Beer & Wine Only
TV
Gender-neutral restrooms
No Outdoor Seating
Offers Catering
No Wi-Fi
Dogs Not Allowed
No Bike Parking
Show Less"
https://www.yelp.com/biz/pollo-campero-los-angeles?osq=Restaurants,Pollo Campero,"5547 W Sunset Blvd Los Angeles, CA 90028",3 star rating,102 reviews,$,"Fast Food, Latin American, Chicken Shop","Mon
10:00 AM - 9:00 PM
Tue
10:00 AM - 9:00 PM
Wed
10:00 AM - 9:00 PM
Thu
10:00 AM - 9:00 PM
Open now
Fri
10:00 AM - 9:00 PM
Sat
10:00 AM - 9:00 PM
Sun
10:00 AM - 9:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Staff wears masks
Accepts Credit Cards
Accepts Android Pay
Classy
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Street Parking, Private Lot Parking
TV
Open to All
No Outdoor Seating
No Waiter Service
No Wi-Fi
No Alcohol
No Drive-Thru
Bike Parking
Show Less"
https://www.yelp.com/biz/palmsugar-thai-kitchen-los-angeles?osq=Restaurants,Palmsugar Thai Kitchen,"6732 Crenshaw Blvd Los Angeles, CA 90043",5 star rating,125 reviews,,"Thai, Asian Fusion, Noodles","Mon
Closed
Tue
11:00 AM - 8:00 PM
Wed
Closed
Thu
11:00 AM - 11:00 PM
Open now
Fri
11:00 AM - 9:00 PM
Sat
Closed
Sun
Closed","Amenities and More
Takes Reservations
Offers Delivery
Offers Takeout
Proof of vaccination required
All staff fully vaccinated
Masks required
Staff wears masks
Accepts Credit Cards
Offers Catering
Street Parking, Private Lot Parking
Free Wi-Fi
Wheelchair Accessible
Asian-owned
Women-owned
No Outdoor Seating
No Waiter Service
No Happy Hour
No Alcohol
No Drive-Thru
No TV
No Heated Outdoor Seating
No Covered Outdoor Seating
No Private Dining
Bike Parking
Bring your own container allowed
Compostable containers available
Plastic-free packaging
Provides reusable tableware
Show Less"
https://www.yelp.com/biz/rock-and-reillys-west-hollywood-3?osq=Restaurants,Rock & Reilly's,"8911 Sunset Blvd West Hollywood, CA 90069",4 star rating,411 reviews,$$,"Sports Bars, American (Traditional), Irish Pub","Mon
5:00 PM - 2:00 AM (Next day)
Tue
5:00 PM - 2:00 AM (Next day)
Wed
5:00 PM - 2:00 AM (Next day)
Thu
5:00 PM - 2:00 AM (Next day)
Closed now
Fri
5:00 PM - 2:00 AM (Next day)
Sat
5:00 PM - 2:00 AM (Next day)
Sun
5:00 PM - 2:00 AM (Next day)","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Masks required
Staff wears masks
Vegan Options
Accepts Credit Cards
Accepts Apple Pay
Outdoor Seating
Classy, Casual
Moderate Noise
Offers Catering
Good for Groups
Good for Late Night
Street Parking, Private Lot Parking, Valet Parking
Waiter Service
Free Wi-Fi
Best nights on Thursday, Friday, Saturday
Happy Hour Specials
Full Bar
Wheelchair Accessible
TV
Gender-neutral restrooms
Open to All
Not Good For Kids
Not Good For Dancing
No Pool Table
No Smoking
No Drive-Thru
Bike Parking
Show Less"
https://www.yelp.com/biz/brewsters-beererie-los-angeles?osq=Restaurants,Brewsters Beererie,"9750 Airport Blvd Los Angeles, CA 90045",3.5 star rating,98 reviews,$$,"American (Traditional), Sports Bars","Mon
6:00 AM - 11:00 AM
Tue
6:00 AM - 11:00 AM
Wed
6:00 AM - 11:00 AM
Thu
6:00 AM - 11:00 AM
Closed now
Fri
6:00 AM - 11:00 AM
Sat
Closed
Sun
Closed","Amenities and More
Offers Takeout
No Reservations
No Delivery
Masks required
Accepts Credit Cards
Accepts Apple Pay
Casual
Moderate Noise
Good for Groups
Good for Late Night
Private Lot Parking
Free Wi-Fi
Happy Hour Specials
Full Bar
TV
No Outdoor Seating
Offers Catering
Not Good For Kids
Not Good For Dancing
No Pool Table
Bike Parking
Show Less"
https://www.yelp.com/biz/thai-vegan-beverly-hills-beverly-hills-3?osq=Restaurants,Thai Vegan - Beverly Hills,"9907 1/2 S Santa Monica Blvd Beverly Hills, CA 90212",4 star rating,115 reviews,$$,"Thai, Vegan, Vegetarian","Mon
11:30 AM - 8:30 PM
Tue
11:30 AM - 8:30 PM
Wed
11:30 AM - 8:30 PM
Thu
11:30 AM - 8:30 PM
Open now
Fri
11:30 AM - 8:30 PM
Sat
4:30 PM - 8:30 PM
Sun
4:30 PM - 8:30 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Staff wears masks
Vegan Options
Many Vegetarian Options
Masks required
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Hipster, Casual, Trendy, Intimate, Romantic
Quiet
Good for Groups
Good For Kids
Good for Lunch, Dinner
Street Parking
Waiter Service
Wheelchair Accessible
Women-owned
Offers Catering
No Wi-Fi
No Happy Hour
No Alcohol
No Drive-Thru
Dogs Not Allowed
No TV
No Heated Outdoor Seating
No Covered Outdoor Seating
No Private Dining
Bike Parking
Compostable containers available
Show Less"
https://www.yelp.com/biz/taste-of-thai-los-angeles?osq=Restaurants,Taste of Thai,"5936 W Sunset Blvd Los Angeles, CA 90028",4 star rating,2 reviews,,Thai,,"Amenities and More
Offers Delivery
Private Lot Parking
Beer & Wine Only"
https://www.yelp.com/biz/taisho-sherman-oaks?osq=Restaurants,Taisho,"14016 Ventura Blvd Sherman Oaks, CA 91423",4.5 star rating,689 reviews,,"Sushi Bars, Japanese, Cocktail Bars","Mon
5:00 PM - 10:00 PM
Tue
5:00 PM - 10:00 PM
Wed
5:00 PM - 10:00 PM
Thu
5:00 PM - 10:00 PM
Closed now
Fri
5:00 PM - 11:00 PM
Sat
5:00 PM - 11:00 PM
Sun
5:00 PM - 10:00 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
Masks required
Staff wears masks
Accepts Credit Cards
Outdoor Seating
Hipster
Casual Dress
Offers Catering
Good for Groups
Good for Dinner
Valet Parking, Street Parking
Waiter Service
Free Wi-Fi
Best nights on Monday, Friday, Saturday
Happy Hour Specials
Full Bar
Wheelchair Accessible
TV
Gender-neutral restrooms
Heated Outdoor Seating
Covered Outdoor Seating
Private Dining
No Smoking
No Drive-Thru
Plastic-free packaging
Provides reusable tableware
No Bike Parking
Show Less"
https://www.yelp.com/biz/road-to-seoul-bbq-vermont-los-angeles?osq=Restaurants,Road To Seoul BBQ - Vermont,"703 S Vermont Ave Los Angeles, CA 90005",4.5 star rating,42 reviews,$$$,"Korean, Barbeque, Diners","Mon
5:00 PM - 1:00 AM (Next day)
Tue
5:00 PM - 1:00 AM (Next day)
Wed
5:00 PM - 1:00 AM (Next day)
Thu
5:00 PM - 1:00 AM (Next day)
Closed now
Fri
5:00 PM - 2:00 AM (Next day)
Sat
5:00 PM - 2:00 AM (Next day)
Sun
5:00 PM - 1:00 AM (Next day)","Amenities and More
Takes Reservations
No Delivery
No Takeout
Staff wears masks
Masks required
Accepts Credit Cards
Casual
Good for Groups
Good for Dinner
Waiter Service
Happy Hour Specials
Beer & Wine Only
Wheelchair Accessible
TV
No Outdoor Seating
Offers Catering
No Wi-Fi
No Drive-Thru
Dogs Not Allowed
No Heated Outdoor Seating
Show Less"
https://www.yelp.com/biz/the-table-los-angeles?osq=Restaurants,The Table,"6121 Sunset Blvd Fl 2 Los Angeles, CA 90028",,,,American (Traditional),,
https://www.yelp.com/biz/lemon-grove-los-angeles?osq=Restaurants,Lemon Grove,"1717 Vine St Los Angeles, CA 90028",4.5 star rating,17 reviews,,"Bars, Asian Fusion, Thai",,"Amenities and More
Takes Reservations
Classy
Moderate Noise
Good for Groups
Garage Parking, Street Parking
Full Bar
Show Less"
https://www.yelp.com/biz/conference-room-los-angeles?osq=Restaurants,Conference Room,"12181 Bluff Creek Dr Los Angeles, CA 90094",4 star rating,99 reviews,,"Gastropubs, American (New)","Mon
Closed
Tue
Closed
Wed
12:00 PM - 6:30 PM
Thu
12:00 PM - 9:00 PM
Open now
Fri
12:00 PM - 10:00 PM
Sat
5:00 PM - 10:00 PM
Sun
2:00 PM - 8:00 PM","Amenities and More
Takes Reservations
Offers Delivery
Offers Takeout
Vegan Options
Many Vegetarian Options
Masks required
Staff wears masks
Accepts Credit Cards
Accepts Cryptocurrency
Outdoor Seating
Trendy, Classy
Offers Catering
Good for Groups
Good for Dinner
Garage Parking, Validated Parking
Waiter Service
Free Wi-Fi
Happy Hour Specials
Beer & Wine Only
Wheelchair Accessible
TV
Open to All
Heated Outdoor Seating
Dogs Not Allowed
Bike Parking
Show Less"
https://www.yelp.com/biz/la-casa-honduras-los-angeles?osq=Restaurants,La Casa Honduras,"9131 S Vermont Ave Los Angeles, CA 90044",3 star rating,68 reviews,$$,"Latin American, Honduran, Breakfast & Brunch","Mon
7:00 AM - 9:00 PM
Tue
7:00 AM - 9:00 PM
Wed
7:00 AM - 9:00 PM
Thu
7:00 AM - 9:00 PM
Open now
Fri
7:00 AM - 10:00 PM
Sat
7:00 AM - 10:00 PM
Sun
7:00 AM - 10:00 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Takeout
No Delivery
Many Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Casual
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Brunch, Lunch
Street Parking, Private Lot Parking, Valet Parking
Waiter Service
Free Wi-Fi
Beer & Wine Only
Wheelchair Accessible
TV
Dogs Not Allowed
Bike Parking
Show Less"
https://www.yelp.com/biz/saffys-los-angeles-3?osq=Restaurants,Saffy's,"4845 Fountain Ave Los Angeles, CA 90029",4.5 star rating,239 reviews,$$$,"Middle Eastern, Cocktail Bars","Mon
5:00 PM - 11:00 PM
Tue
5:00 PM - 11:00 PM
Wed
5:00 PM - 11:00 PM
Thu
5:00 PM - 11:00 PM
Closed now
Fri
5:00 PM - 11:00 PM
Sat
5:00 PM - 11:00 PM
Sun
5:00 PM - 11:00 PM","Amenities and More
Health ScoreA
Takes Reservations
Accepts Apple Pay
Outdoor Seating
Hipster, Trendy
Moderate Noise
Casual Dress
Good for Groups
Good for Dinner
Waiter Service
Full Bar
Provides reusable tableware
Show Less"
https://www.yelp.com/biz/lacha-somtum-los-angeles-5?osq=Restaurants,Lacha Somtum,"5171 Hollywood Blvd Los Angeles, CA 90027",4.5 star rating,337 reviews,$$,Thai,"Mon
11:00 AM - 10:00 PM
Tue
11:00 AM - 10:00 PM
Wed
11:00 AM - 10:00 PM
Thu
11:00 AM - 10:00 PM
Open now
Fri
11:00 AM - 10:00 PM
Sat
11:00 AM - 10:00 PM
Sun
11:00 AM - 10:00 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
Masks required
Staff wears masks
Pescatarian Options
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Apple Pay
Outdoor Seating
Casual
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Lunch, Dinner, Dessert
Street Parking
Waiter Service
Wheelchair Accessible
TV
Gender-neutral restrooms
Women-owned
No Wi-Fi
No Happy Hour
No Alcohol
Bike Parking
Show Less"
https://www.yelp.com/biz/ippudo-west-hollywood?osq=Restaurants,Ippudo,"8352 Santa Monica Blvd West Hollywood, CA 90069",4 star rating,190 reviews,$$,"Ramen, Noodles","Mon
11:30 AM - 9:00 PM
Tue
11:30 AM - 9:00 PM
Wed
11:30 AM - 9:00 PM
Thu
11:30 AM - 9:00 PM
Open now
Fri
11:30 AM - 10:00 PM
Sat
11:30 AM - 10:00 PM
Sun
11:30 AM - 9:00 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Casual, Trendy
Moderate Noise
Good for Groups
Good for Lunch, Dinner
Garage Parking, Street Parking, Private Lot Parking
Waiter Service
Beer & Wine Only
Wheelchair Accessible
Gender-neutral restrooms
Covered Outdoor Seating
Offers Catering
No Wi-Fi
No Happy Hour
Dogs Not Allowed
No TV
Bike Parking
Show Less"
https://www.yelp.com/biz/bulgogi-hut-los-angeles-3?osq=Restaurants,Bulgogi Hut,"3600 Wilshire Blvd Ste 100C Los Angeles, CA 90010",4.5 star rating,3560 reviews,$$$,"Korean, Barbeque, Asian Fusion","Mon
11:00 AM - 10:00 PM
Tue
11:00 AM - 10:00 PM
Wed
11:00 AM - 10:00 PM
Thu
11:00 AM - 10:00 PM
Open now
Fri
11:00 AM - 12:00 AM (Next day)
Sat
11:00 AM - 12:00 AM (Next day)
Sun
11:00 AM - 10:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Masks required
Staff wears masks
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Casual, Trendy
Loud
Offers Catering
Good for Groups
Good For Kids
Good for Lunch, Dinner
Street Parking, Validated Parking, Private Lot Parking
Waiter Service
Happy Hour Specials
Beer & Wine Only
Wheelchair Accessible
TV
Women-owned
Open to All
No Wi-Fi
No Drive-Thru
Dogs Not Allowed
No Heated Outdoor Seating
No Covered Outdoor Seating
No Private Dining
Bike Parking
Show Less"
https://www.yelp.com/biz/about-last-knife-hollywood-los-angeles?osq=Restaurants,About Last Knife - Hollywood,"1400 Cahuenga Blvd Los Angeles, CA 90028",3.5 star rating,20 reviews,,"American (New), Breakfast & Brunch","Mon
7:00 AM - 1:30 PM
5:00 PM - 10:00 PM
Tue
7:00 AM - 1:30 PM
5:00 PM - 10:00 PM
Wed
7:00 AM - 1:30 PM
5:00 PM - 10:00 PM
Thu
7:00 AM - 1:30 PM
5:00 PM - 10:00 PM
Closed now
Fri
7:00 AM - 1:30 PM
5:00 PM - 10:00 PM
Sat
7:00 AM - 1:30 PM
5:00 PM - 10:00 PM
Sun
7:00 AM - 1:30 PM
5:00 PM - 10:00 PM","Amenities and More
Takes Reservations
No Delivery
No Takeout
Proof of vaccination required
All staff fully vaccinated
Masks required
Staff wears masks
Accepts Credit Cards
Outdoor Seating
Garage Parking
Full Bar
Wheelchair Accessible
Heated Outdoor Seating
Covered Outdoor Seating
Private Dining
No TV
Bike Parking
Show Less"
https://www.yelp.com/biz/the-shack-playa-del-rey?osq=Restaurants,The Shack,"185 Culver Blvd Playa Del Rey, CA 90293",3.5 star rating,458 reviews,$,"Sports Bars, American (Traditional)","Mon
Closed
Tue
12:00 PM - 9:00 PM
Wed
12:00 PM - 9:00 PM
Thu
12:00 PM - 9:00 PM
Open now
Fri
12:00 PM - 9:00 PM
Sat
12:00 PM - 9:00 PM
Sun
12:00 PM - 9:00 PM","Amenities and More
Health ScoreA
Offers Takeout
No Reservations
No Delivery
Many Vegetarian Options
Accepts Credit Cards
Accepts Apple Pay
Outdoor Seating
Divey
Moderate Noise
Good for Groups
Good for Lunch, Dinner
Street Parking
Juke Box
Best nights on Thursday, Friday, Saturday
Happy Hour Specials
Full Bar
TV
Gender-neutral restrooms
Offers Catering
Not Good For Kids
Not Good For Dancing
No Pool Table
No Wi-Fi
No Drive-Thru
Bike Parking
Show Less"
https://www.yelp.com/biz/el-compadre-los-angeles-7?osq=Restaurants,El Compadre,"7408 W Sunset Blvd Los Angeles, CA 90046",3.5 star rating,1854 reviews,$$$$,"Mexican, Cocktail Bars, Seafood","Mon
8:00 AM - 9:00 PM
Tue
8:00 AM - 9:00 PM
Wed
8:00 AM - 9:00 PM
Thu
8:00 AM - 9:00 PM
Open now
Fri
8:00 AM - 9:00 PM
Sat
8:00 AM - 9:00 PM
Sun
8:00 AM - 9:00 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
No Takeout
Masks required
Staff wears masks
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Outdoor Seating
Casual
Moderate Noise
Casual Dress
Good For Kids
Good for Dinner
Street Parking, Valet Parking
Waiter Service
Live Music
Best nights on Friday, Saturday, Sunday
Happy Hour Specials
Full Bar
Wheelchair Accessible
TV
Heated Outdoor Seating
Covered Outdoor Seating
Offers Catering
Not Good For Groups
Not Good For Dancing
No Pool Table
No Wi-Fi
No Smoking
No Drive-Thru
Dogs Not Allowed
No Private Dining
Bike Parking
Show Less"
https://www.yelp.com/biz/masala-2-west-hollywood?osq=Restaurants,Masala #2,"7226 Sunset Blvd West Hollywood, CA 90046",4.5 star rating,93 reviews,$$,"Indian, Vegetarian, Seafood","Mon
5:00 PM - 3:30 AM (Next day)
Tue
5:00 PM - 3:30 AM (Next day)
Wed
5:00 PM - 3:30 AM (Next day)
Thu
5:00 PM - 3:30 AM (Next day)
Closed now
Fri
5:00 PM - 3:30 AM (Next day)
Sat
5:00 PM - 3:30 AM (Next day)
Sun
5:00 PM - 3:30 AM (Next day)","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
All staff fully vaccinated
Masks required
Staff wears masks
Vegan Options
Accepts Credit Cards
Accepts Apple Pay
Casual, Touristy, Trendy, Intimate, Classy
Offers Catering
Good for Groups
Good for Late Night, Dessert
Private Lot Parking
Waiter Service
Free Wi-Fi
Wheelchair Accessible
TV
Asian-owned
Offers Military Discount
Open to All
No Outdoor Seating
No Happy Hour
No Alcohol
No Drive-Thru
Dogs Not Allowed
No Heated Outdoor Seating
No Covered Outdoor Seating
No Private Dining
Bike Parking
Bring your own container allowed
Compostable containers available
Plastic-free packaging
Provides reusable tableware
Show Less"
https://www.yelp.com/biz/blossom-a-vietnamese-noodles-shop-santa-monica?osq=Restaurants,Blossom A Vietnamese Noodles Shop,"2821 Ocean Park Blvd Santa Monica, CA 90405",3.5 star rating,317 reviews,$$,"Vietnamese, Noodles","Mon
11:30 AM - 2:30 PM
5:00 PM - 9:00 PM
Tue
11:30 AM - 2:30 PM
5:00 PM - 9:00 PM
Wed
11:30 AM - 2:30 PM
5:00 PM - 9:00 PM
Thu
11:30 AM - 2:30 PM
5:00 PM - 9:00 PM
Open now
Fri
11:30 AM - 2:30 PM
5:00 PM - 9:00 PM
Sat
11:30 AM - 2:30 PM
5:00 PM - 9:00 PM
Sun
11:30 AM - 2:30 PM
5:00 PM - 9:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Apple Pay
Outdoor Seating
Casual, Classy
Moderate Noise
Good For Kids
Good for Lunch, Dinner
Street Parking
Waiter Service
Beer & Wine Only
TV
Offers Catering
Not Good For Groups
No Wi-Fi
No Happy Hour
Bike Parking
Show Less"
https://www.yelp.com/biz/kuishimbo-restaurant-los-angeles-4?osq=Restaurants,Kuishimbo Restaurant,"4001 Wilshire Blvd Ste E Los Angeles, CA 90010",4 star rating,155 reviews,$,"Japanese, Seafood","Mon
11:00 AM - 9:00 PM
Tue
11:00 AM - 9:00 PM
Wed
11:00 AM - 9:00 PM
Thu
11:00 AM - 9:00 PM
Open now
Fri
11:00 AM - 9:00 PM
Sat
11:00 AM - 9:00 PM
Sun
Closed","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Masks required
Staff wears masks
Many Vegetarian Options
Accepts Credit Cards
Accepts Apple Pay
Casual, Classy
Moderate Noise
Good for Groups
Good For Kids
Good for Lunch, Dinner
Street Parking, Private Lot Parking
Gender-neutral restrooms
No Outdoor Seating
Offers Catering
No Waiter Service
No Wi-Fi
No Alcohol
No TV
Bike Parking
Show Less"
https://www.yelp.com/biz/the-penthouse-at-mastros-beverly-hills?osq=Restaurants,The Penthouse at Mastro's,"246 N Canon Dr Fl 3 Beverly Hills, CA 90210",4 star rating,4983 reviews,$$$$,"Steakhouses, Lounges","Mon
5:00 PM - 10:00 PM
Tue
5:00 PM - 10:00 PM
Wed
5:00 PM - 10:00 PM
Thu
5:00 PM - 10:00 PM
Closed now
Fri
5:00 PM - 11:00 PM
Sat
5:00 PM - 11:00 PM
Sun
5:00 PM - 10:00 PM","Amenities and More
Takes Reservations
Offers Takeout
No Delivery
Staff wears masks
Pescatarian Options
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Apple Pay
Outdoor Seating
Classy, Upscale
Moderate Noise
Dressy
Good for Groups
Good For Kids
Good for Dinner
Garage Parking, Street Parking, Private Lot Parking, Valet Parking
Waiter Service
Free Wi-Fi
Live Music
Best nights on Thursday, Friday, Saturday
Full Bar
Wheelchair Accessible
TV
Offers Catering
Not Good For Dancing
No Pool Table
No Happy Hour
Dogs Not Allowed
No Bike Parking
Show Less"
https://www.yelp.com/biz/ihop-los-angeles-17?osq=Restaurants,IHOP,"8600 S Sepulveda Blvd Los Angeles, CA 90045",3 star rating,373 reviews,$$,"Breakfast & Brunch, American (Traditional), Burgers","Mon
7:00 AM - 10:00 PM
Tue
7:00 AM - 10:00 PM
Wed
7:00 AM - 10:00 PM
Thu
7:00 AM - 10:00 PM
Open now
Fri
7:00 AM - 12:00 AM (Next day)
Sat
7:00 AM - 12:00 AM (Next day)
Sun
7:00 AM - 10:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Vegan Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Casual
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Breakfast, Brunch, Lunch, Dinner, Late Night
Private Lot Parking
Free Wi-Fi
TV
No Outdoor Seating
No Happy Hour
No Alcohol
No Drive-Thru
Bike Parking
Show Less"
https://www.yelp.com/biz/el-rincon-criollo-culver-city?osq=Restaurants,El Rincon Criollo,"4361 Sepulveda Blvd Culver City, CA 90230",3.5 star rating,546 reviews,$$,"Cuban, Spanish, Latin American","Mon
11:00 AM - 8:00 PM
Tue
11:00 AM - 8:00 PM
Wed
11:00 AM - 8:00 PM
Thu
11:00 AM - 8:00 PM
Open now
Fri
11:00 AM - 9:30 PM
Sat
11:00 AM - 9:30 PM
Sun
11:00 AM - 9:30 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
Masks required
Staff wears masks
Vegan Options
Limited Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Casual, Classy
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Lunch, Dinner
Street Parking
Waiter Service
Beer & Wine Only
Open to All
Heated Outdoor Seating
No Wi-Fi
No Drive-Thru
Dogs Not Allowed
No TV
Bike Parking
Compostable containers available
Plastic-free packaging
Provides reusable tableware
Show Less"
https://www.yelp.com/biz/snake-pit-alehouse-whiskey-bar-and-kitchen-los-angeles?osq=Restaurants,Snake Pit Alehouse Whiskey Bar & Kitchen,"7529 Melrose Ave Los Angeles, CA 90046",3.5 star rating,251 reviews,$$,"American (Traditional), Whiskey Bars","Mon
3:00 PM - 12:00 AM (Next day)
Tue
3:00 PM - 12:00 AM (Next day)
Wed
3:00 PM - 12:00 AM (Next day)
Thu
3:00 PM - 12:00 AM (Next day)
Closed now
Fri
3:00 PM - 2:00 AM (Next day)
Sat
2:00 PM - 2:00 AM (Next day)
Sun
1:00 PM - 12:00 AM (Next day)","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
Proof of vaccination required
All staff fully vaccinated
Masks required
Staff wears masks
Vegan Options
Accepts Credit Cards
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Classy, Casual
Moderate Noise
Casual Dress
Offers Catering
Good for Groups
Good for Late Night
Street Parking
Waiter Service
Free Wi-Fi
Juke Box
Best nights on Thursday, Friday, Saturday
Happy Hour Specials
Full Bar
Wheelchair Accessible
TV
Heated Outdoor Seating
Not Good For Kids
No Pool Table
No Smoking
No Drive-Thru
No Covered Outdoor Seating
Bike Parking
Show Less"
https://www.yelp.com/biz/grilled-cheese-heaven-los-angeles?osq=Restaurants,Grilled Cheese Heaven,"419 North Fairfax Ave Los Angeles, CA 90036",3 star rating,12 reviews,,American (Traditional),"Mon
Open 24 hours
Tue
Open 24 hours
Wed
Open 24 hours
Thu
Open 24 hours
Open now
Fri
Open 24 hours
Sat
Open 24 hours
Sun
Open 24 hours","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
Many Vegetarian Options"
https://www.yelp.com/biz/asada-los-angeles?osq=Restaurants,ASADA,"1570 S Western Ave Ste 106 Los Angeles, CA 90006",1 star rating,1 review,,"Latin American, Breakfast & Brunch, Mexican",,
https://www.yelp.com/biz/steak-48-beverly-hills-beverly-hills?osq=Restaurants,Steak 48 - Beverly Hills,"9680 Wilshire Blvd Beverly Hills, CA 90212",4.5 star rating,85 reviews,$$$$,"Steakhouses, Bars, Seafood","Mon
4:00 PM - 10:00 PM
Tue
4:00 PM - 10:00 PM
Wed
4:00 PM - 10:00 PM
Thu
4:00 PM - 10:00 PM
Closed now
Fri
4:00 PM - 11:00 PM
Sat
4:00 PM - 11:00 PM
Sun
4:00 PM - 10:00 PM","Amenities and More
Takes Reservations
No Delivery
No Takeout
Accepts Credit Cards
Trendy, Intimate, Romantic, Classy, Upscale
Moderate Noise
Dressy
Good for Groups
Good for Dinner
Valet Parking, Garage Parking
Free Wi-Fi
Full Bar
Wheelchair Accessible
Gender-neutral restrooms
Open to All
Private Dining
No Pool Table
No Waiter Service
No Happy Hour
No Smoking
No Drive-Thru
Plastic-free packaging
Show Less"
